input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0,output_v1,time
3.443028597,0.928897859,-1.407735727,-1.251860741,0.5832731,-0.20000001,-0.20663022,28.7
3.518140496,0.64907155,-1.507735731,-1.363393897,1.054451116,-0.20000001,-0.213087513,28.8
3.581554798,0.128283783,-1.607735736,-1.519978147,0.521572107,0.20000001,0.194659046,28.9
3.58696409,-0.132131754,-1.507735731,-1.559999123,0.463687787,0.20000001,0.202149212,29
3.592596558,-0.363828147,-1.407735726,-1.524712291,0.620767425,0.20000001,0.205878193,29.1
3.620871041,-0.671729861,-1.307735721,-1.43242175,0.620767422,0.20000001,0.206167425,29.2
3.678255687,-0.975404737,-1.207735717,-1.335172006,0.620767425,0.20000001,0.206267641,29.3
3.765146585,-1.271930482,-1.107735712,-1.236153432,0.620767422,0.20000001,0.206303025,29.4
3.881023838,-1.55835282,-1.007735707,-1.136503691,0.620767425,0.20000001,0.206315605,29.5
4.024853671,-1.831800954,-0.907735702,-1.036628697,1.268866548,-0.20000001,-0.182031415,29.6
4.380538571,-2.355816317,-1.007735707,-0.967913907,1.620175771,-0.20000001,-0.20629158,29.7
4.809893148,-3.041953111,-1.107735711,-1.059001923,5.375065735,0.20000001,0.173578195,29.8
6.108519238,-5.390836356,-1.007735706,-1.020151469,10.314512,0.20000001,0.212790519,29.9
-0.1,0.283333333,1.570796327,1.570796327,-0.047881003,-0.018543771,-0.018543771,30
-0.099959004,0.259399414,1.561524441,1.574393525,0.312847471,-0.19983958,-0.200225627,30.1
-0.101084491,0.416073897,1.461604652,1.573022959,0.379071956,-0.197246862,-0.200238635,30.2
-0.096912471,0.60510533,1.362981221,1.519675533,0.34121578,-0.188435133,-0.191451333,30.3
-0.08285099,0.774189235,1.268763654,1.453323793,0.355659973,-0.175090113,-0.178643433,30.4
-0.055086721,0.948281013,1.181218598,1.371411707,0.400338585,-0.199915774,-0.203879184,30.5
-0.006660027,1.140576293,1.081260711,1.276236567,0.692576708,-0.199988347,-0.209617215,30.6
0.11953309,1.459467708,0.981266537,1.122040685,-0.038742638,-0.199970704,-0.197448932,30.7
0.112578078,1.444173924,0.881281185,1.168234823,0.004291393,-0.199992557,-0.19193643,30.8
0.114638834,1.449223544,0.781284907,1.197045431,0.018571901,-0.199985357,-0.183698581,30.9
0.119220748,1.461195432,0.681292228,1.212567427,0.38538584,-0.199998339,-0.191955836,31
0.202851279,1.617504965,0.581293059,0.963704419,0.206418487,-0.200000008,-0.193256197,31.1
0.263483675,1.69628678,0.481293055,0.865872644,0.158365043,-0.20000001,-0.19133263,31.2
0.315297251,1.753007179,0.38129305,0.793988673,-0.113922662,-0.20000001,-0.178639396,31.3
0.286101076,1.71970906,0.281293045,0.917235017,0.105632993,-0.20000001,-0.167176444,31.4
0.316871317,1.756768504,0.18129304,0.837789058,0.103905172,-0.20000001,-0.164768953,31.5
0.349699468,1.790413636,0.081293035,0.756953199,0.144130195,-0.20000001,-0.165072941,31.6
0.397961335,1.830695265,-0.01870697,0.635094532,0.340824514,-0.20000001,-0.179484726,31.7
0.5295257,1.900728599,-0.118706975,0.361917587,1.002127631,-0.20000001,-0.223672951,31.8
1.006066202,1.951114625,-0.21870698,-0.061427776,1.053502981,-0.20000001,-0.214032613,31.9
1.523596592,1.870538903,-0.318706985,-0.228620708,0.376498027,-0.20000001,-0.20257615,32
1.705915667,1.824539613,-0.41870699,-0.271612112,0.78164454,-0.20000001,-0.209296392,32.1
2.072124446,1.694456694,-0.518706995,-0.404103915,0.313296917,-0.20000001,-0.202270685,32.2
2.214745269,1.630249203,-0.618707,-0.446913696,0.329930326,-0.20000001,-0.202696111,32.3
2.360067113,1.55448664,-0.718707005,-0.516994725,0.386382719,-0.20000001,-0.203686072,32.4
2.521466355,1.452055708,-0.81870701,-0.614303438,0.446526892,-0.20000001,-0.2049002,32.5
2.694294355,1.314671282,-0.918707015,-0.727343698,0.443955344,-0.20000001,-0.204793099,32.6
2.850490094,1.159988256,-1.01870702,-0.833018978,0.315573848,-0.20000001,-0.202388113,32.7
2.951702486,1.040527115,-1.118707025,-0.905245281,0.401099559,-0.20000001,-0.203957761,32.8
3.065514765,0.878333962,-1.21870703,-1.011861735,0.508862898,-0.20000001,-0.206187439,32.9
3.184529133,0.656742392,-1.318707035,-1.139995588,0.600443326,-0.20000001,-0.207488305,33
3.290547335,0.378574487,-1.41870704,-1.268590297,0.590943226,-0.20000001,-0.206588501,33.1
3.362318781,0.093804055,-1.518707045,-1.3777325,0.530986321,-0.20000001,-0.205476703,33.2
3.400831697,-0.167446909,-1.61870705,-1.471977699,0.620767425,0.20000001,0.188775088,33.3
3.414714476,-0.476324441,-1.518707045,-1.549571917,0.5530261,0.20000001,0.201611391,33.4
3.423497574,-0.752651007,-1.41870704,-1.518077832,0.508801046,0.20000001,0.204061046,33.5
3.444750385,-1.005504228,-1.318707035,-1.451164116,0.48274081,0.20000001,0.204623648,33.6
3.482836777,-1.242730601,-1.21870703,-1.369587895,0.463687788,0.20000001,0.204697469,33.7
3.538647611,-1.466337626,-1.118707025,-1.281306395,0.463687787,0.20000001,0.20486833,33.8
3.614650147,-1.683663884,-1.01870702,-1.186742557,0.463687787,0.20000001,0.204938041,33.9
3.711129478,-1.892580555,-0.918707015,-1.089265774,0.463687787,0.20000001,0.204968339,34
3.827607022,-2.090980199,-0.81870701,-0.990437249,0.620767425,0.20000001,0.207666256,34.1
4.013110867,-2.336805466,-0.718707005,-0.862956256,0.620767422,0.20000001,0.206846333,34.2
4.226539131,-2.559750596,-0.618707,-0.75312817,0.620767425,0.20000001,0.206515146,34.3
4.462547119,-2.758971005,-0.518706995,-0.649618026,0.620767421,0.20000001,0.206392025,34.4
4.717707169,-2.933117913,-0.41870699,-0.548364911,0.781412437,0.20000001,0.208424514,34.5
5.061546055,-3.114914729,-0.318706985,-0.428567941,1.268866548,-0.20000001,-0.184882415,34.6
5.650578502,-3.34849564,-0.41870699,-0.376577578,1.620175773,-0.20000001,-0.206646234,34.7
6.388998453,-3.679874013,-0.518706995,-0.469816675,4.550417562,0.20000001,0.177522756,34.8
8.408183649,-4.724898546,-0.41870699,-0.435721922,3.377822229,0.20000001,0.205718124,34.9
-0.1,0.305555556,1.570796327,1.570796327,-0.11497254,0.026580636,0.026580636,35
-0.100161419,0.248085653,1.584086645,1.564554914,-0.320977695,0.19986822,0.199203212,35.1
-0.106882284,0.089986511,1.684020755,1.474970786,0.349605957,-0.199819248,-0.188213492,35.2
-0.100014379,0.262360352,1.584111131,1.568059059,0.401696226,-0.098931243,-0.09827372,35.3
-0.100733991,0.463232281,1.534645509,1.574502814,0.551857677,0.19975686,0.19739924,35.4
-0.097899851,0.739163843,1.634523939,1.563350435,0.326204006,-0.199702655,-0.196877306,35.5
-0.100326885,0.902131931,1.534672611,1.596030255,0.362410319,-0.199838701,-0.201684916,35.6
-0.103038482,1.083355171,1.434753261,1.568248177,0.589083471,0.199739581,0.190121825,35.7
-0.088267016,1.376577577,1.534623051,1.499872106,0.450345404,0.199918984,0.20136296,35.8
-0.07401897,1.601340697,1.634582543,1.524463852,0.373390225,-0.069152012,-0.064629743,35.9
-0.070938515,1.787344919,1.600006537,1.575185707,0.467520457,-0.199980985,-0.198759082,36
-0.074265726,2.021178278,1.500016045,1.581216457,-0.221867599,-0.199999994,-0.19754141,36.1
-0.068643254,1.91400162,1.400016048,1.677773499,0.347555812,-0.199999957,-0.201864482,36.2
-0.076426327,2.083991941,1.300016069,1.557336437,-0.11930727,-0.20000001,-0.190378836,36.3
-0.0747132,2.031654969,1.200016064,1.657446745,0.002605914,-0.20000001,-0.179553134,36.4
-0.075326176,2.037727491,1.100016059,1.684177539,0.037725553,-0.20000001,-0.168915538,36.5
-0.077621925,2.058729332,1.000016054,1.674096896,0.144937794,-0.20000001,-0.165302927,36.6
-0.080253764,2.121922003,0.90001605,1.551790787,0.403919637,-0.200000009,-0.183503403,36.7
-0.046785931,2.296574794,0.800016045,1.238177128,0.06218963,0.20000001,0.178468139,36.8
-0.037546741,2.320531885,0.90001605,1.171106987,0.250369903,-0.07123969,-0.075342441,36.9
0.015211003,2.430886342,0.864396205,1.082350625,0.160544655,-0.199961969,-0.198702734,37
0.05396124,2.501114882,0.764415221,1.047870284,0.755189265,-0.20000001,-0.213139703,37.1
0.278017011,2.796237277,0.664415216,0.821372844,-0.300186146,-0.20000001,-0.192849165,37.2
0.189907122,2.686413898,0.564415211,0.991936242,-0.294599275,-0.20000001,-0.169784718,37.3
0.141264457,2.584567543,0.464415206,1.302030141,0.403859698,-0.20000001,-0.163856153,37.4
0.216990076,2.727796973,0.364415201,0.907682477,-0.072006408,-0.20000001,-0.167482597,37.5
0.203778119,2.709184805,0.264415196,1.006017068,0.22269756,-0.20000001,-0.162520057,37.6
0.261377387,2.781408478,0.164415191,0.797281189,0.110600115,-0.20000001,-0.167808683,37.7
0.297967704,2.815893404,0.064415186,0.713715386,0.290323648,-0.20000001,-0.176855245,37.8
0.403317069,2.886369146,-0.035584819,0.478012713,0.42067375,-0.20000001,-0.194864817,37.9
0.587200746,2.951135395,-0.135584824,0.219168149,0.742526882,-0.20000001,-0.213338794,38
0.947057545,2.97420717,-0.235584829,-0.05502918,0.754762547,-0.20000001,-0.210302563,38.1
1.317845113,2.923045184,-0.335584834,-0.208229979,0.485589789,-0.20000001,-0.204547793,38.2
1.552308009,2.864063852,-0.435584839,-0.287451114,0.503917817,-0.20000001,-0.205247111,38.3
1.788954666,2.781955017,-0.535584844,-0.38134293,0.542289318,-0.20000001,-0.205956914,38.4
2.033435803,2.668767585,-0.635584849,-0.485246754,0.740873264,-0.20000001,-0.208840348,38.5
2.346748516,2.47527388,-0.735584854,-0.615182592,0.781165612,-0.20000001,-0.207934792,38.6
2.650928913,2.232752471,-0.835584859,-0.728227383,0.772066871,-0.20000001,-0.207121356,38.7
2.924505384,1.962199312,-0.935584864,-0.830896739,0.692873465,-0.20000001,-0.20614537,38.8
3.14547278,1.696804924,-1.035584869,-0.923486826,0.567686036,-0.20000001,-0.205095058,38.9
3.306937875,1.464559074,-1.135584874,-1.005824458,0.57009381,-0.20000001,-0.205695413,39
3.447613503,1.21815121,-1.235584879,-1.099290393,0.573756739,-0.20000001,-0.205941065,39.1
3.564693226,0.957840246,-1.335584884,-1.197294561,0.502820981,-0.20000001,-0.20502202,39.2
3.645808252,0.721224364,-1.435584889,-1.285431363,0.630707796,-0.20000001,-0.207184388,39.3
3.716205427,0.415788913,-1.535584894,-1.400498516,0.620767425,0.20000001,0.189817709,39.4
3.753485488,0.108645558,-1.435584889,-1.4706015,0.781412442,0.20000001,0.202613089,39.5
3.800415722,-0.278975108,-1.335584884,-1.419643663,1.268866548,-0.20000001,-0.188640457,39.6
3.918351291,-0.901901467,-1.435584889,-1.390329966,1.620175773,-0.20000001,-0.207124835,39.7
4.025809718,-1.704056815,-1.535584894,-1.486482545,5.567295463,0.20000001,0.172433209,39.8
4.240489667,-4.474913122,-1.435584889,-1.446110135,11.17021038,0.20000001,0.211745636,39.9
-0.1,0.327777778,1.570796327,1.570796327,-0.318278908,0.078759204,0.078759204,40
-0.101887418,0.16889075,1.610175929,1.540933952,-0.056693837,0.199616989,0.198746408,40.1
-0.103260746,0.142291493,1.709984423,1.4947424,0.121495814,-0.199923258,-0.19271502,40.2
-0.100713783,0.201055042,1.610022795,1.554511483,0.492360248,0.04777465,0.050432813,40.3
-0.100950715,0.447032564,1.63391012,1.587742324,0.478857858,0.199870273,0.201867299,40.4
-0.107973248,0.68629972,1.733845256,1.621289473,0.385098409,0.199960542,0.203020607,40.5
-0.122470788,0.877813947,1.833825527,1.676224852,0.291741852,0.199971819,0.20207237,40.6
-0.141468165,1.02180976,1.933811437,1.731365257,0.034791907,0.199978083,0.196593611,40.7
-0.144389062,1.040967451,2.033800478,1.714180364,-0.076649386,0.199979752,0.187443378,40.8
-0.141115783,1.009995877,2.133790354,1.632940847,-0.197331652,0.199972314,0.165935417,40.9
-0.143879267,0.938534818,2.233776511,1.406568884,-0.180611114,0.19994834,0.122057999,41
-0.154683554,0.900706733,2.333750682,1.13568622,-0.374509038,0.170268269,0.027125701,41.1
-0.147111762,0.899169984,2.418884816,0.523764601,-0.327300773,0.199974491,-0.094749211,41.2
-0.051720197,0.925760421,2.518872062,0.097954981,-0.630793535,0.199995478,-0.191894209,41.3
0.231065371,0.882765721,2.618869801,-0.305097941,-0.436222583,0.20000001,-0.204701145,41.4
0.435623484,0.809336747,2.718869806,-0.364892567,-0.45473408,0.20000001,-0.202293943,41.5
0.648590544,0.729544116,2.818869811,-0.34236358,-0.586631474,0.20000001,-0.198809322,41.6
0.92731304,0.64027473,2.918869816,-0.272671567,-0.845447544,0.20000001,-0.195529427,41.7
1.338568713,0.547675056,3.018869821,-0.170714947,-1.027669624,0.20000001,-0.194839619,41.8
1.847798199,0.488338908,3.118869826,-0.063307464,-0.720817322,0.20000001,-0.196910713,41.9
2.207152316,0.481307771,3.218869831,0.026234048,-0.939450208,0.108632128,-0.103697478,42
2.675169534,0.512807179,3.273185895,0.102619856,-0.99241354,0.10724271,-0.104322745,42.1
3.166618402,0.578653361,3.32680725,0.162188678,-1.045782337,0.140111576,-0.137666638,42.2
3.679147866,0.680003737,3.396863039,0.229129185,-1.051095319,0.153894586,-0.151094629,42.3
4.185701045,0.817983623,3.473810331,0.303472446,-0.91513248,0.200000009,-0.197287179,42.4
4.615362316,0.972959509,3.573810336,0.391746244,-0.432862951,0.036445059,-0.034663835,42.5
4.813880344,1.058688044,3.592032866,0.422108935,-0.328456388,-0.017806924,0.018730212,42.6
4.963371392,1.126645127,3.583129404,0.429719689,-0.419926905,0.007236536,-0.006739812,42.7
5.153867736,1.214906765,3.586747672,0.437551146,-0.371352607,0.005244395,-0.004961874,42.8
5.321847367,1.294004324,3.589369869,0.44237887,-0.391302746,0.004399422,-0.00418812,42.9
5.498499198,1.378101589,3.59156958,0.44608756,-0.685451535,-0.068925245,0.06919132,43
5.808760772,1.523618183,3.557106957,0.427967722,-0.686589051,-0.068741885,0.067881538,43.1
6.122976591,1.661624982,3.522736015,0.398757843,-0.686273002,-0.07365814,0.072437941,43.2
6.441252977,1.789451068,3.485906945,0.364555364,-0.721473546,-0.200000009,0.1984988,43.3
6.781977261,1.905889986,3.385906941,0.289199366,-0.694811267,-0.200000009,0.196680957,43.4
7.11803257,1.989696687,3.285906936,0.197939956,-0.794092502,-0.20000001,0.195456174,43.5
7.50960274,2.047481577,3.185906931,0.095594662,-0.79854742,-0.20000001,0.195643912,43.6
7.907281235,2.065423672,3.085906926,-0.005240793,-0.802780595,-0.20000001,0.195697691,43.7
8.306880083,2.043225206,2.985906921,-0.105658102,-0.80790057,-0.20000001,0.195709736,43.8
8.704779366,1.980698295,2.885906916,-0.206002377,-0.818225156,-0.20000001,0.195689672,43.9
9.099398665,1.877265192,2.785906911,-0.306558644,-0.83321336,-0.20000001,0.195667022,44
9.488648681,1.732059042,2.685906906,-0.407363853,-0.801301822,-0.07195062,0.067996098,44.1
9.850926344,1.561966596,2.649931596,-0.465706594,-0.745574898,0.179482557,-0.18135699,44.2
10.18608031,1.399024394,2.739672874,-0.428679092,-0.729508674,0.20000001,-0.197976526,44.3
10.52266672,1.260461084,2.839672879,-0.348452242,-0.437886534,0.08327451,-0.081147512,44.4
10.7297424,1.190646792,2.881310134,-0.30242994,-0.314159275,0.094411946,-0.093004393,44.5
10.88020189,1.146922299,2.928516107,-0.262563622,-0.186744005,0.070029261,-0.069019764,44.6
10.9703914,1.124022131,2.963530738,-0.234393806,-0.096051484,0.034357173,-0.033761885,44.7
11.01701151,1.113255418,2.980709324,-0.219478256,0.350201094,0.20000001,-0.201707598,44.8
10.84678415,1.153354257,3.080709329,-0.256512613,2.29470157,0.20000001,-0.240790413,44.9
-0.1,0.35,1.570796327,1.570796327,-0.449362583,0.186165248,0.186165248,45
-0.107606305,0.127325597,1.663878951,1.4795009,-0.239299921,0.199894305,0.192118981,45.1
-0.124973652,0.017805935,1.763826104,1.32960556,0.248825026,-0.198440713,-0.169556911,45.2
-0.107144462,0.131938782,1.664605747,1.4832259,0.367457466,-0.141967291,-0.133009967,45.3
-0.100166769,0.313756934,1.593622101,1.565900505,0.399132221,-0.119535339,-0.118383095,45.4
-0.101164702,0.513334268,1.533854432,1.577798808,0.548292205,0.199775623,0.197174099,45.5
-0.098861155,0.787472191,1.633742243,1.564074122,0.285916368,-0.199932311,-0.197456992,45.6
-0.100970755,0.930321783,1.533776088,1.596524799,0.572735288,0.072474738,0.068740622,45.7
-0.101978068,1.216463712,1.570013457,1.563047269,0.436154276,0.199981213,0.200280192,45.8
-0.100058875,1.434668863,1.670004064,1.571913032,0.285296628,0.199986777,0.201819446,45.9
-0.102045835,1.577314705,1.769997452,1.603001803,0.144874869,0.199965467,0.199591786,46
-0.10491591,1.65016796,1.869980186,1.620689273,-0.093378257,0.199976703,0.191491146,46.1
-0.104459799,1.60952545,1.969968538,1.537654791,-0.063183571,0.199976576,0.178931268,46.2
-0.106053416,1.587215671,2.069956825,1.456382031,-0.115837755,0.199982293,0.156834636,46.3
-0.112663313,1.551843088,2.169947972,1.302233286,-0.13034754,0.199986757,0.119362151,46.4
-0.121592279,1.527770464,2.269941351,1.100756052,-0.271262317,0.199984288,0.053206333,46.5
-0.124203146,1.520303348,2.369933495,0.653795359,-0.645910708,0.199991909,-0.092875009,46.6
0.066445477,1.543145832,2.469929449,-0.154442685,-0.033230196,0.20000001,-0.175482508,46.7
0.085554475,1.540206763,2.569929454,-0.149747177,-0.17617691,0.20000001,-0.189675813,46.8
0.170415639,1.524197615,2.669929459,-0.21484633,-0.025331344,0.20000001,-0.194084114,46.9
0.18464205,1.521261475,2.769929464,-0.191448649,-0.931042689,0.105574216,-0.120552539,47
0.632207087,1.399831003,2.822716572,-0.29849392,-0.992413371,0.107242659,-0.109242996,47.1
1.107207389,1.256454558,2.876337901,-0.278830459,-1.045782156,0.140111128,-0.138678537,47.2
1.613419463,1.126782142,2.946393465,-0.219683654,-1.057914185,0.160417925,-0.157779855,47.3
2.133034903,1.030787001,3.026602428,-0.144322735,-1.047094129,0.169568089,-0.166424197,47.4
2.653120106,0.97673946,3.111386472,-0.062071241,-1.026196454,0.174352953,-0.170995015,47.5
3.165397434,0.966700735,3.198562949,0.023359943,-0.336409423,0.000846428,0.000284521,47.6
3.333459424,0.971968861,3.198986163,0.037990792,-0.419926908,0.007236536,-0.006420452,47.7
3.543186584,0.981261718,3.202604431,0.049640238,-0.371352572,0.005244395,-0.00482178,47.8
3.728590211,0.991120673,3.205226628,0.056206586,-0.391302721,0.004399425,-0.004108671,47.9
3.923899676,1.002594779,3.207426341,0.060887345,-0.395686339,0.100485369,-0.10028842,48
4.1210792,1.017159021,3.257669025,0.088990046,-0.672176975,-0.067638638,0.069434286,48.1
4.45578237,1.047666645,3.223849706,0.086981681,-0.684297606,-0.063938441,0.063614423,48.2
4.796867142,1.073855764,3.191880485,0.064512078,-0.679357423,-0.067945628,0.066972453,48.3
5.136008322,1.09077488,3.157907671,0.034456824,-0.832230985,0.20000001,-0.201476833,48.4
5.551273217,1.113240714,3.257907676,0.084788282,-0.837634241,0.20000001,-0.197260274,48.5
5.965861983,1.166300175,3.357907681,0.172556656,-0.077249634,-0.0754888,0.075754462,48.6
6.004030537,1.172791075,3.320163281,0.163713602,-0.187739499,0.019651343,-0.01937026,48.7
6.096555437,1.188461006,3.329988953,0.171905824,-0.371877554,-0.021600298,0.022210577,48.8
6.279697995,1.220589973,3.319188804,0.174089741,-0.746456027,-0.200000006,0.200260514,48.9
6.648447415,1.275767133,3.219188801,0.114735959,-0.709228364,0.166894443,-0.169412807,49
7.000399262,1.318791408,3.302636022,0.139801302,-0.673602402,0.20000001,-0.198524126,49.1
7.331416213,1.377167223,3.402636027,0.214050619,-0.745564911,0.183036435,-0.179332045,49.2
7.690817064,1.472347869,3.494154245,0.304036506,-0.729508674,0.20000001,-0.19622603,49.3
8.032228005,1.597496086,3.59415425,0.399558073,-0.392535593,0.104359424,-0.102133263,49.4
8.210464241,1.678288786,3.646333961,0.451626979,-0.314159275,0.094411946,-0.092610951,49.5
8.349799849,1.749710147,3.693539934,0.495954073,-0.186744005,0.070029261,-0.068874417,49.6
8.430932028,1.795174543,3.728554565,0.525858602,-0.096051484,0.034357173,-0.033706513,49.7
8.472109036,1.819503018,3.745733151,0.541477435,0.350201094,0.20000001,-0.201800504,49.8
8.321115998,1.731405993,3.845733156,0.501224472,0.764653915,0.20000001,-0.211306421,49.9
